Color_Tag,Item1_Tag,Season_Tag,Popularity
Black,Shoes,Winter,0.6981275875300629
Blue,Pants,Fall,0.02749016096910617
Green,Pants,Winter,0.9080681539747962
White,Pants,Spring,0.6755708425244966
Green,Shoes,Summer,0.6508029696767382
Blue,Pants,Winter,0.4713845647385745
Red,Pants,Fall,0.9565813623026995
Green,Jacket,Spring,0.6202599553729409
White,Shirt,Fall,0.17433298440154488
Blue,Jacket,Winter,0.5978505813993298
White,Shirt,Winter,0.29234318473487375
White,Jacket,Fall,0.6276432118023102
Black,Jacket,Winter,0.5507638230477536
White,Shoes,Winter,0.5542813653926285
Blue,Shoes,Fall,0.32016861297093746
Red,Shoes,Summer,0.09769733257513691
Black,Shoes,Fall,0.49725381866919105
Black,Shoes,Fall,0.7085747915360532
Black,Pants,Fall,0.8206931605502438
White,Pants,Summer,0.07666416504108586
Black,Shoes,Summer,0.23960135163993168
Red,Jacket,Fall,0.11075036039819763
Black,Shoes,Fall,0.8713476857482906
White,Pants,Summer,0.9638444968504059
White,Pants,Spring,0.8563489939871818
Red,Pants,Summer,0.9735592690223698
White,Pants,Summer,0.8490346492444114
Green,Pants,Summer,0.9779831117649105
Green,Jacket,Winter,0.7151473803650099
Black,Pants,Summer,0.30526675860204333
Green,Shoes,Summer,0.851306463391273
Green,Pants,Spring,0.560765086122426
Red,Shoes,Winter,0.918564770075945
Black,Pants,Spring,0.22289269091766262
Red,Shirt,Fall,0.9760997497268177
Red,Shirt,Summer,0.31601177822589344
Green,Shirt,Summer,0.192682735673659
Green,Shoes,Winter,0.08055500693399231
Green,Shoes,Winter,0.48573504795847455
Black,Pants,Winter,0.9910729277972835
Blue,Jacket,Fall,0.5427016326944087
Green,Jacket,Summer,0.7557777301532879
Red,Pants,Fall,0.9267550203848104
Blue,Jacket,Winter,0.5212368429387183
Green,Shoes,Fall,0.07440492774190399
Black,Shoes,Fall,0.498174304422523
Black,Shoes,Spring,0.2316691866159747
Black,Shirt,Fall,0.7024002500757155
Black,Shirt,Fall,0.0848719018409202
Red,Pants,Summer,0.6693456142975589
Red,Shoes,Fall,0.25094140506119533
Red,Shoes,Spring,0.32276470791810485
Green,Shirt,Summer,0.6766345690144269
White,Jacket,Summer,0.028755447415976576
Red,Jacket,Spring,0.7186588353546489
Green,Pants,Summer,0.45484761970561616
Blue,Jacket,Fall,0.8032821391023838
Green,Jacket,Summer,0.29153871976665124
Green,Jacket,Summer,0.2706327488371264
White,Pants,Fall,0.7281968302210235
White,Pants,Spring,0.28945760466912074
Blue,Shirt,Summer,0.8962387024085956
White,Pants,Spring,0.32384607358009343
Green,Jacket,Summer,0.2791314583535135
White,Jacket,Summer,0.4448682713109432
Black,Pants,Summer,0.479387110726735
Blue,Shoes,Winter,0.6825599331847513
Red,Pants,Spring,0.8647680302295383
White,Shoes,Winter,0.712265471650863
Black,Pants,Spring,0.8641770119518517
Red,Shirt,Fall,0.20815605005814541
White,Shoes,Winter,0.8976643090356228
Blue,Shirt,Winter,0.30313855079236984
White,Shirt,Winter,0.2733104793648897
Red,Jacket,Summer,0.022229845128275305
White,Jacket,Fall,0.45586089104375105
White,Shirt,Spring,0.06034642065212614
Green,Shirt,Spring,0.3628448060809143
Black,Shirt,Summer,0.839660969873336
Blue,Shoes,Summer,0.07966510290147522
Green,Shoes,Summer,0.381971680580225
Blue,Jacket,Spring,0.08902038781690824
Green,Pants,Winter,0.8562829478713302
Black,Pants,Summer,0.8241786470318456
White,Pants,Summer,0.7477018189735894
Red,Shoes,Summer,0.279139777660911
White,Shirt,Summer,0.8432237512901681
White,Pants,Summer,0.6436238830520485
Red,Jacket,Summer,0.6259981519075495
Green,Shirt,Spring,0.7085228786913033
Green,Pants,Fall,0.657778915958235
Red,Jacket,Winter,0.9580306655901846
Green,Shirt,Fall,0.8747954835362411
Red,Jacket,Fall,0.7645747275840281
Blue,Shoes,Summer,0.7633385976026816
Black,Shirt,Winter,0.648073336200625
Green,Jacket,Summer,0.690765194613082
Black,Pants,Summer,0.2528794533647065
White,Shirt,Winter,0.21755803434763987
Blue,Shirt,Fall,0.08933488815904034
Red,Shoes,Summer,0.08481142112944706
Green,Pants,Summer,0.628143424772657
Red,Jacket,Summer,0.03775451706531363
White,Shoes,Spring,0.18754504985243003
Red,Shirt,Winter,0.36640023456572157
White,Pants,Spring,0.2692978420924178
Blue,Pants,Fall,0.23126537426951876
Red,Shirt,Summer,0.9899536381948217
Red,Shoes,Winter,0.07086640172347958
Green,Shoes,Fall,0.3550003245041723
Green,Jacket,Summer,0.5003328620728118
Black,Shoes,Spring,0.004901408172017563
Blue,Jacket,Summer,0.8169506640986651
White,Jacket,Fall,0.42257505898062886
White,Shoes,Fall,0.6895339079436992
Blue,Jacket,Spring,0.7348769193597554
Blue,Pants,Summer,0.1632235351835548
Black,Shirt,Winter,0.6702164443935377
Red,Jacket,Winter,0.3071796969291227
White,Jacket,Summer,0.5948280927697086
Blue,Shirt,Spring,0.6492873288602722
Green,Shirt,Fall,0.20839514874077958
Red,Shoes,Fall,0.35272735390950194
Green,Jacket,Summer,0.9350213084065655
Black,Jacket,Spring,0.15047043873670818
Black,Pants,Winter,0.42566823688505395
Blue,Pants,Spring,0.09687508506559561
White,Jacket,Summer,0.5160883022316578
Black,Shoes,Summer,0.8654063271944435
Blue,Shirt,Summer,0.4177772036966272
Green,Jacket,Summer,0.4414454749918497
Blue,Shirt,Fall,0.7503704649717146
Green,Shoes,Summer,0.4413390782488289
Green,Pants,Winter,0.6208058927365295
Red,Pants,Summer,0.18187912914993187
Black,Pants,Spring,0.27853989076702435
White,Pants,Summer,0.283314929535026
Green,Pants,Spring,0.35191477369049406
White,Shoes,Winter,0.3841094817629359
White,Pants,Winter,0.3769138413427241
Red,Shirt,Summer,0.8795880862542698
White,Shoes,Winter,0.6168565607365509
White,Jacket,Winter,0.7544351143334083
Red,Jacket,Winter,0.4068029090966827
White,Shirt,Summer,0.6573001973440606
Red,Jacket,Winter,0.25027181747739513
White,Jacket,Summer,0.5093830129406166
White,Shirt,Winter,0.3254550912264067
Blue,Jacket,Winter,0.48969354363995543
Black,Shirt,Fall,0.6255003757647811
Blue,Pants,Spring,0.42071642419971234
Red,Shoes,Spring,0.7282305359360535
Blue,Jacket,Spring,0.24698109911343868
Blue,Shirt,Summer,0.37229924758013533
Green,Jacket,Winter,0.8834080890922583
Green,Shoes,Fall,0.5015476388601499
Black,Pants,Summer,0.17006508919866048
Red,Pants,Summer,0.5813648914587486
Red,Shoes,Fall,0.9170906612736245
Red,Pants,Winter,0.9594021287461799
Blue,Shoes,Spring,0.8794435260545407
Blue,Shoes,Fall,0.8751146780363712
Red,Pants,Summer,0.2886543563894055
Blue,Shirt,Summer,0.7913524959684067
Green,Pants,Fall,0.9567352105701485
White,Shirt,Winter,0.5509486716406291
Black,Pants,Summer,0.4672687456346021
White,Jacket,Summer,0.884466351149214
Red,Shirt,Spring,0.982743520748082
Blue,Shoes,Summer,0.08736119316321278
Blue,Pants,Fall,0.3670381309729164
Blue,Jacket,Fall,0.5272164892640516
Red,Shirt,Spring,0.43158288469410233
Red,Shirt,Fall,0.7348194925337577
White,Shirt,Summer,0.2715843504054273
Black,Shoes,Spring,0.9815028078792226
Black,Shirt,Spring,0.385417911977776
Red,Shirt,Summer,0.3099432432740008
White,Shoes,Spring,0.4410527065871255
Blue,Pants,Summer,0.0747421252225765
Black,Pants,Spring,0.4348597266095918
Blue,Pants,Spring,0.17205601242675295
White,Pants,Winter,0.12651816807129368
Green,Shirt,Fall,0.4721374784480117
Black,Shoes,Fall,0.9116778357859555
Blue,Pants,Fall,0.6173728673963386
Green,Pants,Fall,0.29303332821417205
Black,Pants,Fall,0.6086209978192547
Blue,Jacket,Spring,0.7747317203546317
Green,Shirt,Winter,0.3290067293364807
Green,Shirt,Winter,0.2244327431304357
Green,Shoes,Spring,0.547565743341688
Green,Jacket,Summer,0.7761143120288391
Red,Shoes,Summer,0.9000162175330559
Blue,Shirt,Spring,0.4903905579158456
Blue,Jacket,Summer,0.41700251744550143
White,Shirt,Spring,0.44284528680484747
Red,Jacket,Winter,0.1430145785931335
Black,Pants,Fall,0.5210263277888156
White,Pants,Winter,0.5784022551716262
Red,Shirt,Summer,0.6276429202503968
Blue,Jacket,Fall,0.7508854927568944
White,Shirt,Winter,0.8189445572358272
Red,Pants,Winter,0.9273291486114927
White,Jacket,Spring,0.624476587706159
Green,Shirt,Summer,0.5768772773581553
White,Shirt,Spring,0.9334995411427099
Blue,Shoes,Winter,0.9061308342373416
Blue,Shirt,Spring,0.06317163789234015
Blue,Shirt,Summer,0.43511264623595836
Red,Shirt,Winter,0.9987206162452326
Blue,Shirt,Fall,0.24606670130569608
Blue,Jacket,Spring,0.34916979000625703
Red,Jacket,Summer,0.8271673196185034
Red,Pants,Winter,0.816138875788611
Green,Shoes,Winter,0.8061121059157699
Red,Shirt,Spring,0.8168263729920006
White,Pants,Spring,0.6578375931862539
Red,Jacket,Summer,0.3389248493260876
Red,Shirt,Summer,0.93285055283536
Red,Pants,Winter,0.1856805805491054
Black,Pants,Fall,0.0735928359642376
Green,Pants,Spring,0.3230150204052209
Blue,Jacket,Winter,0.5786696998447428
Red,Shirt,Spring,0.2216344106071425
Red,Shoes,Spring,0.14109249002363955
White,Shirt,Winter,0.8471364107412764
White,Shirt,Winter,0.7437505067937279
Black,Jacket,Summer,0.1907783928496649
Red,Pants,Fall,0.43240481048130264
White,Pants,Summer,0.08897869686156767
White,Jacket,Summer,0.9061240453261346
Black,Jacket,Fall,0.9505376897209052
Red,Jacket,Spring,0.8827787427851742
Black,Pants,Spring,0.48028744595050843
White,Pants,Winter,0.20760833079695518
Red,Pants,Winter,0.32149344465562624
Green,Shoes,Winter,0.18627339792607212
Green,Shoes,Spring,0.9320297404128375
Red,Shoes,Winter,0.08396319992482382
Blue,Shirt,Summer,0.428252380355869
Red,Shoes,Spring,0.4328923548184047
Blue,Shoes,Fall,0.9913818994582936
White,Jacket,Spring,0.19964369358933032
Black,Pants,Spring,0.6554218765935783
Black,Shoes,Fall,0.22868495716257586
Blue,Shirt,Winter,0.7561071367327042
Blue,Pants,Fall,0.09918041238015085
Blue,Pants,Spring,0.44779084265160785
White,Shirt,Winter,0.07817625567295305
Green,Jacket,Winter,0.10319118498132118
Blue,Shoes,Spring,0.13714851250315985
Blue,Shirt,Summer,0.8067287920815381
Blue,Jacket,Spring,0.424987610103304
Black,Pants,Summer,0.3209233566126841
Black,Shoes,Fall,0.9968768171583489
White,Pants,Fall,0.3372954500657933
Black,Pants,Winter,0.4244620843247566
Green,Shoes,Winter,0.3006241632262504
White,Shoes,Summer,0.8841030414729875
Blue,Shirt,Spring,0.24574347407208175
Green,Pants,Winter,0.9370776004334431
Green,Shoes,Fall,0.666422198973369
Green,Shirt,Spring,0.8097758777674141
Red,Pants,Winter,0.3992794695413352
Black,Jacket,Fall,0.2470430605465741
Black,Shoes,Spring,0.33720214478581767
Black,Shirt,Spring,0.6238491143253375
Blue,Pants,Fall,0.646641539185344
Black,Pants,Summer,0.3712032701245598
White,Shirt,Summer,0.9357577537911268
Black,Shoes,Fall,0.8849027263600069
Green,Jacket,Summer,0.8035956661514678
White,Shirt,Summer,0.5753112478345098
Blue,Shoes,Winter,0.26612023565493215
Red,Shoes,Fall,0.8540617939566663
Green,Shirt,Fall,0.7866895383429315
Green,Shirt,Fall,0.2857763824048024
Black,Jacket,Fall,0.3568760523572322
White,Jacket,Winter,0.27817477863502027
Green,Pants,Summer,0.0034479998286112146
Black,Pants,Summer,0.6936956929922048
Green,Shirt,Fall,0.15301956525746652
White,Pants,Winter,0.7100964047429853
Red,Pants,Winter,0.3820643279534389
Green,Shirt,Summer,0.3218023836451396
Red,Shirt,Fall,0.34941703277637126
Blue,Shoes,Summer,0.044492529852278695
White,Pants,Spring,0.8371357356834807
Black,Shoes,Fall,0.5417431451142447
Black,Shoes,Winter,0.5491158600722174
White,Pants,Spring,0.4339191665111721
Red,Jacket,Summer,0.7729537593415042
Red,Shoes,Fall,0.09735089028130173
White,Shoes,Winter,0.6208128928791382
Blue,Pants,Fall,0.7608732209346486
Red,Shoes,Summer,0.6359079616452505
Blue,Shirt,Summer,0.08048218863934398
Green,Shirt,Winter,0.6734909213007004
Black,Shoes,Spring,0.15145666115988365
Black,Jacket,Winter,0.6446999364437007
Green,Pants,Spring,0.821579536193019
Blue,Jacket,Summer,0.42578544556539577
Blue,Shirt,Winter,0.49651937688912484
Red,Jacket,Summer,0.7050585980468943
Black,Shoes,Fall,0.11125671602698506
Blue,Shirt,Spring,0.5734458162506069
Green,Pants,Winter,0.040857109506730604
Green,Shirt,Spring,0.22199307158927084
Red,Shirt,Summer,0.3314629673816831
Black,Shirt,Winter,0.7007153402173033
Green,Shirt,Summer,0.08720259781085637
Black,Shoes,Spring,0.24751027755090915
Blue,Shoes,Fall,0.7501331646561912
Green,Shirt,Winter,0.03237278654490694
White,Shirt,Spring,0.5511680598631395
Black,Jacket,Summer,0.09682370199732415
Red,Pants,Winter,0.563307274840061
White,Shirt,Winter,0.25539491153001215
White,Pants,Winter,0.7547419864705338
Black,Shirt,Fall,0.8023810250744438
Black,Jacket,Summer,0.5495059428162391
White,Shirt,Summer,0.6462996934605716
Green,Shoes,Winter,0.28885060451314815
White,Pants,Spring,0.5943446133905176
Green,Shirt,Spring,0.9248588023336854
Blue,Pants,Fall,0.26056246672441585
Blue,Jacket,Spring,0.737330781965971
Red,Shirt,Summer,0.8794185098155843
White,Jacket,Fall,0.8699695856197207
Green,Shirt,Winter,0.09323297054784763
Blue,Pants,Spring,0.16526073209812187
Green,Pants,Winter,0.7805592682596144
White,Jacket,Summer,0.7063598572646905
Black,Shirt,Spring,0.656463116453372
Red,Pants,Fall,0.02113840089234842
Blue,Shirt,Fall,0.9127394064701209
Black,Pants,Spring,0.7705620236947353
Blue,Shoes,Fall,0.739800646418814
Red,Jacket,Summer,0.7723645431568995
Green,Shoes,Winter,0.15076011213168394
Black,Shoes,Spring,0.6551516647492229
Green,Shirt,Summer,0.40885101316943795
Green,Shoes,Fall,0.5405776576328112
Blue,Jacket,Fall,0.2475990804749456
Red,Shirt,Winter,0.6818861152093326
Red,Shirt,Winter,0.7359546006912931
Green,Pants,Spring,0.44144357963779846
Blue,Pants,Fall,0.0263592568406954
Green,Pants,Fall,0.5080735185997719
Blue,Shoes,Spring,0.270096277721976
Green,Shoes,Summer,0.49492465383801587
Red,Jacket,Summer,0.2926686343698627
Green,Shoes,Fall,0.31016050136032525
Blue,Shoes,Summer,0.8219334918255843
White,Pants,Winter,0.5202395829257334
Blue,Jacket,Spring,0.2645708444761299
Green,Jacket,Fall,0.10968525721758315
Green,Shirt,Summer,0.18269888718379135
Blue,Shirt,Summer,0.04297622729992867
Red,Pants,Spring,0.09103843572125281
White,Pants,Spring,0.6409226200293463
Blue,Shirt,Winter,0.039109595049183765
Black,Shirt,Spring,0.474929470708365
Black,Jacket,Summer,0.8338938392445171
Green,Shoes,Summer,0.44364541860583084
Green,Jacket,Fall,0.36337297856267803
Green,Shoes,Fall,0.7393224849408849
Red,Shirt,Summer,0.09036503436894927
Red,Pants,Fall,0.9239357094683481
Red,Shirt,Spring,0.15269816445046547
White,Jacket,Winter,0.33818604971080213
White,Pants,Summer,0.7043867592101487
Blue,Jacket,Summer,0.06898641660897564
Red,Shoes,Summer,0.22683376657590126
Red,Shirt,Winter,0.06999054778433322
Blue,Shirt,Fall,0.878445634435533
Black,Shoes,Summer,0.23713006393532055
Green,Shirt,Spring,0.6412158773982691
Blue,Pants,Spring,0.8848621467605695
Green,Pants,Summer,0.06245999539560265
Green,Jacket,Fall,0.3721052358095339
Green,Shoes,Summer,0.14379511745904838
Blue,Shirt,Summer,0.7476535130736559
White,Shoes,Fall,0.6580222187322214
Red,Shoes,Spring,0.9652321816296695
White,Shirt,Spring,0.08536126315850534
White,Shoes,Spring,0.036518934311785545
Green,Shirt,Winter,0.6250207224507582
Black,Pants,Winter,0.9420527264207627
Blue,Shoes,Winter,0.4789701884743144
Red,Jacket,Summer,0.4506132436670389
White,Jacket,Winter,0.5853818869492216
Black,Shirt,Fall,0.20766265941270312
White,Shoes,Summer,0.2219498612999048
Green,Pants,Summer,0.3979650613190129
Red,Shoes,Spring,0.7087196370238634
Black,Shirt,Spring,0.4978574145779997
White,Pants,Spring,0.6580170940966862
White,Pants,Spring,0.8696407827987934
Green,Jacket,Fall,0.19698390645303343
Green,Pants,Winter,0.7701056298924889
Black,Shirt,Winter,0.86249204696824
Blue,Jacket,Fall,0.16329050905223097
Green,Pants,Spring,0.6986558326963732
Green,Shirt,Summer,0.9794207624675529
Blue,Shoes,Summer,0.5173465944055435
Green,Shirt,Spring,0.550771743991
Black,Pants,Summer,0.9212798415742648
Green,Shirt,Summer,0.3097078849057975
Red,Shoes,Fall,0.5513568754846885
White,Pants,Summer,0.07021636300702161
Blue,Pants,Spring,0.7766639918713145
Black,Jacket,Winter,0.9410749454517987
White,Shoes,Spring,0.9888066700246001
Black,Shirt,Fall,0.2373574831233627
Red,Jacket,Winter,0.20106862224428224
Black,Shirt,Summer,0.7039955213281358
Green,Jacket,Spring,0.1427706840906663
Black,Jacket,Spring,0.9757357184591291
Green,Shirt,Winter,0.2946010982403202
Blue,Pants,Winter,0.3778548264636501
Black,Jacket,Spring,0.4842788149414625
Green,Pants,Spring,0.15997989169844296
Blue,Shirt,Fall,0.9311003500458669
Red,Pants,Spring,0.7619313779143652
White,Shoes,Summer,0.010876330076085905
Red,Shirt,Winter,0.3685594586205486
Green,Jacket,Spring,0.8176194790619191
Red,Shirt,Summer,0.9269449476092465
Blue,Pants,Fall,0.2892858470704538
Black,Pants,Fall,0.2909139330157158
Black,Jacket,Fall,0.14407515489542855
Red,Jacket,Spring,0.8334656307177611
Red,Jacket,Winter,0.7283828103845953
Red,Jacket,Winter,0.7416209145177772
White,Jacket,Spring,0.014012202891498071
Black,Pants,Winter,0.6307723329506818
Blue,Jacket,Spring,0.19628064310748516
Blue,Pants,Summer,0.9378760663614545
Green,Pants,Winter,0.2822735784732052
Black,Shoes,Winter,0.11219140765375923
Blue,Jacket,Spring,0.4885652453641509
Black,Shoes,Spring,0.6929521739895516
Green,Shirt,Fall,0.73155053826879
Blue,Shoes,Fall,0.5668714270594172
Green,Shoes,Summer,0.21140155121907522
Black,Jacket,Spring,0.9058239412689516
Blue,Pants,Winter,0.11549139935400632
Red,Shoes,Summer,0.8359252639619692
Red,Shoes,Winter,0.43456626611032634
Red,Pants,Winter,0.7255187681171962
Blue,Jacket,Spring,0.5961710673346219
Green,Shoes,Winter,0.08978505369641576
Black,Pants,Winter,0.17725891554231132
Red,Shirt,Winter,0.7905799757118869
Red,Pants,Summer,0.9079366452096691
Red,Shirt,Winter,0.13217734764842126
Blue,Shoes,Spring,0.1844104753482252
Black,Shoes,Spring,0.640607176741386
Blue,Jacket,Summer,0.2389229115443503
Green,Pants,Summer,0.7384597145665616
Red,Jacket,Spring,0.7770086873132723
Green,Shirt,Summer,0.8331759724035488
Blue,Shoes,Spring,0.7236740392117414
Green,Jacket,Winter,0.7472132990902955
White,Jacket,Summer,0.8942882113999986
White,Jacket,Spring,0.4506103030258324
White,Shirt,Spring,0.2953038278445559
Red,Shirt,Winter,0.9803688797164767
Black,Pants,Summer,0.6284468803416277
Green,Shoes,Winter,0.5775332539245357
White,Pants,Winter,0.6524603072572134
Green,Pants,Summer,0.8273121606092747
White,Shoes,Spring,0.3016430560547618
White,Shoes,Fall,0.2009063763401413
Green,Shirt,Fall,0.22964075466358935
Red,Shirt,Spring,0.8245220583417117
Black,Pants,Spring,0.26650167046624396
Red,Pants,Summer,0.24539384058772717
Green,Jacket,Spring,0.5734712504406977
Red,Pants,Spring,0.9470134374150292
White,Pants,Winter,0.3563917720053281
Blue,Pants,Spring,0.5704076092018939
Black,Pants,Summer,0.5088617336454936
Green,Shoes,Fall,0.5908922957210148
Blue,Shoes,Winter,0.3318027346089113
Black,Shirt,Summer,0.15007973360867133
Blue,Jacket,Winter,0.7891675936859036
Black,Shirt,Winter,0.93757760668137
Red,Shirt,Summer,0.7657589383205435
Blue,Shoes,Spring,0.6860521515834475
Green,Shirt,Winter,0.9688425444495434
Red,Jacket,Fall,0.9868466388836361
Green,Jacket,Summer,0.8037362357917315
Black,Shoes,Fall,0.8288177957288506
Blue,Shoes,Spring,0.1911107228341936
White,Pants,Fall,0.5682722556528574
White,Pants,Summer,0.43148477167513477
Red,Pants,Winter,0.6527479988062135
Red,Shirt,Fall,0.610294827915838
Black,Shirt,Spring,0.4651148977970594
White,Shoes,Fall,0.06022027380147155
Green,Shoes,Summer,0.7772956280000116
White,Shirt,Winter,0.8031780776823633
Blue,Shirt,Winter,0.5117350795791473
Green,Shoes,Fall,0.3992718283357575
Blue,Shoes,Spring,0.3390352495988339
Green,Shoes,Summer,0.08609879845005697
White,Shirt,Winter,0.17814145405753357
White,Shirt,Fall,0.17580277015130064
Black,Shirt,Spring,0.16961118662148134
Blue,Shoes,Winter,0.6355449273300755
Red,Shoes,Fall,0.24209296705091876
Green,Shirt,Spring,0.9711858709064026
Green,Pants,Winter,0.006723133151684602
Black,Jacket,Fall,0.8765384728335133
White,Jacket,Summer,0.03188162426376662
Green,Jacket,Fall,0.40943072962589466
Green,Shirt,Spring,0.6856306365921143
Green,Shoes,Summer,0.8288005165227318
Red,Shirt,Summer,0.7641206448044793
Blue,Pants,Summer,0.9836128559546367
Red,Pants,Fall,0.05974586356521894
Black,Jacket,Spring,0.5945466956290011
Green,Shirt,Spring,0.3075667999211854
Blue,Shirt,Spring,0.954599639134212
